video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"IIGrGElDsis","Gerah , Aisyahrani bongkar isi percakapan Reino Barack yang menjadi bukti kuat | Intens Investigasi","2020-06-03T11:05:03Z","UCXxHcPruufr4DrgFqLNnGOQ","Intens Investigasi","24","20.07.06","Intens|Investigasi|Intens Investigasi|berita viral|berita terkini|berita terupdate|berita selebriti|selebritis|artis|Gosip|Aisyahrani|Reino Barack|syahrini|tersangka|bukri chat|reno|barak|syarini","978274","8904","1937","3810","https://i.ytimg.com/vi/IIGrGElDsis/default.jpg","False","False","Intens Investigasi, tayang setiap hari Senin - Jumat pukul 13:00 dan 18:00 WIB Heboh tertangkapnya haters yang diduga menyebarkan fitnah dan mencemarkan nama baik penyanyi Syahrini melalui video tak pantas terbilang mengejutkan. Hal ini melegakan pihak Syahrini yang bisa dibilang sudah merasa gerah karena menjadi bulan-bulanan haters melalui sosial media, yang tak kalah mengejutkan lagi adalah soal motif tersangka melakukan aksinya yang disampaikan kepada penyidik , bahwa dia sakit hati dan benci lantaran pacar idolanya direbut Syahrini. Alasan tersebut memaksa pihak Syahrini buka-bukaan dan menjelaskan kronologi Syahrini bertemu Reino Barack, hingga bukti chat dengan Reino bahkan chat Syahrini dengan mantan kekasih Reino Barack,Luna Maya. Benarkah kasus ini membuat kehidupan rumah tangga Syahrini dan Reino Barack terganggu?Saksikan semua di Intens Investigasi! Jangan lupa Subscribe, Like, Share, dan CommentInstagram : https://www.instagram.com/intensindigo/Facebook : https://www.facebook.com/intensinvestigasi/#Aisyahrani #Syahrini #ReinoBarack"
"b7aMkmPjMj8","SECAWAN MADU | DJ KENTRUNG | KALIA SISKA FT SKA 86","2020-05-29T13:13:10Z","UCX7RJTce2MLIfE4e8QxRl4g","UYE tone","10","20.07.06","kalia siska reggae|ska 86|reggae terbaru|reggae|ska 86 terbaru|uye tone|ukulele|reggae ska|kentrung|secawan madu|secawan madu cover kentrung|secawan madu tiktok|jirolupat tiktok|ji ro lu pat terlena tiktok|dj secawan madu|dj kentrung|dj slow|dj koplo","3111294","62079","2163","7115","https://i.ytimg.com/vi/b7aMkmPjMj8/default.jpg","False","False","SECAWAN MADU | DJ KENTRUNG | KALIA SISKA FT SKA 86SECAWAN MADU Official by KRISTINAhttps://www.youtube.com/watch?v=RSXsL5MNLx0Dukung karya musik original mereka dengan membeli CD atau membeli pada platform musik yang tersedia.Lagu Lagu Cover Kalia Siska Lainnya Ada disini : https://www.youtube.com/playlist?list...Lagu Lagu Cover SKA 86 Lainnya Ada disini : https://www.youtube.com/playlist?list...BAGIKAN/SHARE VIDEO INI SESUKA KALIAN 😊😊❤️❤️#KaliaSiska #Ska86 #SecawanMaduFollow me (Instagram) :@kaliasiska86https://www.instagram.com/kaliasiska86/@skadelapanenamhttps://www.instagram.com/skadelapane..."
"t6kVGEDmA9k","Jawa Timur Jadi Zona Hitam Penyebaran Virus Corona","2020-06-03T12:46:06Z","UC5BMIWZe9isJXLZZWPWvBlg","KOMPASTV","25","20.07.06","jawa timur|zona hitam|surabaya|corona|positif corona|kompas tv live","1734971","9351","1659","3246","https://i.ytimg.com/vi/t6kVGEDmA9k/default.jpg","False","False","SURABAYA, KOMPAS.TV - Jawa Timur kini menjadi episentrum kasus corona atau Covid-19 di Indonesia.Wilayah Surabaya menjadi zona hitam dengan jumlah positif kasus corona tertinggi.Tenaga kesehatan atau tim medis juga terpapar virus corona dari pasien yang mereka tangani.DPW Persatuan Perawat Nasional Indonesia atau PPNI Jawa Timur menyebut bahwa jumlah perawat di Jawa Timur yang terpapar virus corona kini telah mencapai 74 orang.Klaster Rumah Sakit Unair menjadi klaster kedua terbanyak setelah Rumah Sakit Haji Surabaya.Corona juga menyebabkan seorang dokter yang berdinas di Rumah Sakit Adi Husada Undaan Wetan di Surabaya meninggal dunia diduga terpapar virus corona atau Covid-19.Dokter tersebut juga sempat dirawat dan berstatus pasien dalam pengawasan atau PDP.Jangan lewatkan live streaming Kompas TV 24 jam non stop di https://www.kompas.tv/live agar tidak ketinggalan berita-berita terkini, terlengkap, serta laporan langsung dari berbagai daerah di Indonesia."
"M5Yl2_e3PEY","[TWICE - MORE & MORE] Comeback Stage | M COUNTDOWN 200604 EP.668","2020-06-04T11:21:23Z","UCbD8EppRX3ZwJSou-TVo90A","Mnet K-POP","24","20.07.06","TWICE|트와이스|MOREandMORE|엠카운트다운|엠카|MCD|MCOUNTDOWN|엠넷|Mnet|케이팝|KPOP","5981151","464991","12007","21432","https://i.ytimg.com/vi/M5Yl2_e3PEY/default.jpg","False","False","- KPOP Chart Show M COUNTDOWN | EP.668- TWICE - MORE & MORE▶Watch more video clips:http://bit.ly/MCOUNTDOWN-KPOP2020[Kor Ver.]전 제가 말하는 게 주접이라고 생각 안해요. 왜냐면 팩트만 쓰기 때문이죠. 지금 트둥이들을 한 151020151020151020번은 봤는데 볼 때마다 짜릿해 새로워... 정말 너무 예뻐서 죽도록 가슴이 떨린다...♥ 'MORE & MORE' 무대!----------------------------------------------------------------------------M COUNTDOWN is the World No.1 KPOP Chart Show, which is broadcast in 14 countries.Live broadcast every Thursday at 6 p.m. KST.(매주 목요일 저녁 6시 엠넷 생방송) ▶Subscribe Now! - Mnet K-POP: http://bit.ly/Subscribe-Mnet-KPOPFacebook: http://www.facebook.com/mcountdownTwitter: https://twitter.com/MnetMCOUNTDOWN________________________________________________Mnet(Music Network) is an official KPOP music television in South Korea owned by CJ Group.ⓒCJ ENM. Corp ALL RIGHTS RESERVED------------------------------------------------------------------ ▶[Mnet] 구독 http://www.youtube.com/channel/UCepUWUpH45hRTi-QePdq1Bg?sub_confirmation=1 ▶[엠카운트다운] 지금 뜨는 동영상 : http://www.tving.com/smr/vod/player/P/C01_B120041702?from=youtube ▶[Mnet] 라이브 : http://www.tving.com/live/player/C00579------------------------------------------------------------------ #TWICE#트와이스#MOREandMORE#엠카운트다운#엠카#MCD#MCOUNTDOWN#엠넷#Mnet#케이팝#KPOP"
"fnPn6At3v28","Lady Gaga, BLACKPINK - Sour Candy (Audio)","2020-05-28T11:00:20Z","UC07Kxew-cMIaykMOkzqHtBQ","LadyGagaVEVO","10","20.07.06","Lady|Gaga|BLACKPINK|Sour|Candy|(Audio)|Interscope|Records|Pop","49579887","3101901","94708","419554","https://i.ytimg.com/vi/fnPn6At3v28/default.jpg","False","False","“CHROMATICA”THE SIXTH ALBUM BY LADY GAGAOUT NOWhttp://smarturl.it/Chromatica“RAIN ON ME” THE NEW SINGLE & VIDEO FROM LADY GAGA WITH ARIANA GRANDEOUT NOWhttp://smarturl.it/RainOnMeChromaticaWATCH THE VIDEO: https://youtu.be/AoAm4om0wTsSHOP THE OFFICIAL CHROMATICA COLLECTION: http://smarturl.it/GagaStoreFOLLOW LADY GAGA:Facebook: http://gaga.lk/facebookInstagram: http://gaga.lk/InstagramSnapchat: http://gaga.lk/SnapchatTwitter: http://gaga.lk/TwitterWebsite: http://www.ladygaga.com/Official Store: http://gaga.lk/GagaStoreEmail List: http://gaga.lk/News"
"_XOPmazNCcQ","Emosi Tak Tertahankan Rigen Didepan Combo Maut Surya dan Dustin (4/6)","2020-06-02T12:00:17Z","UCOsSppM18KC8uWZGAer1i-w","MALAM MALAM NET.","24","20.07.06","malam-malam|malam hari|surya insomnia|dita fakhrana|zarry hendrik|malam malam net|malam malam|malam net|dita fakhrana hot|dita|malam malam net tv|dita fakhrana senam|tora sudiro|dark joke tora|dustin|dustin zero logic|maestro dustin|rigen|rigen emosi|amarah rigen|rigen marah","537223","10960","206","2054","https://i.ytimg.com/vi/_XOPmazNCcQ/default.jpg","False","False","Malam Malam Episode 174 (1 Juni 2020)Part 1 : https://youtu.be/4EEBQQwLuvEPart 2 : https://youtu.be/anV70_VzT7APart 3 : https://youtu.be/J2npfbMyJvsPart 4 : https://youtu.be/_XOPmazNCcQPart 5 : https://youtu.be/26EbEXOjbHgPart 6 : https://youtu.be/yFR_8BRd4XQMalam Malam adalah sebuah program talkshow yang dibawakan oleh Surya Insomnia, Dita Fakhrana dan Tora Sudiro yang akan membahas hal-hal menarik yang masih sering menimbulkan pertanyaan di masyarakat, apakah ini benar atau hanya mitos belaka. Program ini akan menampilkan footage-footage tentang tema yang dibahas dan juga akan membuka telepon interaktif kepada penonton untuk membagikan cerita unik dan menarik yang pernah mereka alami. Selain itu penonton juga bisa membagikan pengalaman mereka melalui social media yang akan dibacakan oleh Surya Insomnia, Dita Fakhrana dan Tora Sudiro di studio.Instagram : @malam_malamnet"
"nClxU86-v7M","Brisia Jodie, Arsy Widianto - Rindu Dalam Hati (Story Version)","2020-06-05T12:00:12Z","UCPjJGYNAp0KTGo7mtD0SiYg","BrisiaJodieVEVO","10","20.07.06","#arsywidianto|#brisiajodie|#yoviewidianto|#rindudalamhati|#LDR|#Mantan|#mantanterindah|#longdistancerelationship|#indonesianidol|#laguterbaruindonesia|#lagubaruindonesia|#indonesiaterbaik|#laguhitsindonesia|#laguindonesiaterbaik|#besthitsindonesia|#glennfredly|#mbloc|#mblocspace|#demajors|#rumahlestari","281314","33170","185","4164","https://i.ytimg.com/vi/nClxU86-v7M/default.jpg","False","False","Brisia Jodie & Arsy Widianto’s Story Version of Official Music Video for ‘Rindu Dalam Hati’Download and Stream : https://lnk.to/RinduDalamHati#BrisiaJodie #ArsyWidianto #RinduDalamHatiRBT Codes: Telkomsel ARSYJODIERDH kirim ke 1212 XL ARSYJODIERDH kirim ke 1818 Song Composed by Yovie WidiantoMusic produced by Ari RenaldiArranged by Ari RenaldiAdditional arrangement by Yovie & AdrianDrums, keys, string arrangement: Ari RenaldiGuitars: Topan AbimanyuStrings: Budapest Scoring OrchestraVocals directed by Bowo AdiMusic recorded at Aru Studio, BandungStrings recorded at Studio 22, Hungarian Public Radio, Budapest, HungaryVocals recorded at Backbeat Studio, JakartaMixed and mastered by Ari Renaldi at Aru Studio, BandungExecutive Producer: YOVIE WIDIANTOProducer: ARIO ANYOProject Manager: AGUNG BUDIONOLine Producer: JUNIKA KASIH & MICHELLE ATALYADirector: LAETITIA CAELIDOP: JATILAND & GIE vs PALArt & Photography: TRESNA KRISNADIMUA: ENSU & ANASTASIA NADHIATalent: GARDENA & RANDYEditor: BAYU KRISTIAMOKO, LAETITIA CAELI, ARIO ANYOColorist: BAYU KRISTIAMOKOSpecial Thanks to:Glenn Fredly & ManagementM Bloc Space ManagementRumah LestariDemajorsLyrics :Kadang hati , berharap ku terbangun dari sebuah mimpi , ini bukan kenyataan Namun adanya , tak ada di sini Kau meninggalkanku karena kesalahankuMungkin..Ingin bertemu masih adaIngin memeluk masih adaSayang kini tak bisa, kau telah memilihnya Ooo..Mungkin saat hatiku masih sayangsalahku memutus cinta , dan kini ku menyesal Rindu hanya di dalam hati.Andaikan aku , tak tergesa memutuskanmukarena egoku , hati ini tak akan beginisetiap ingat dirimu , rasanya ingin kembali Mungkin..Ingin bertemu masih adaIngin memeluk masih adaSayang kini tak bisa, kau telah memilihnya Ooo..Mungkin saat hatiku masih sayangsalahku memutus cinta , dan kini ku menyesal Rindu hanya di dalam hatiIngin memutar waktu Ingin mengulang lagiAku tak bisa berpaling lagiBegitu juga aku , jauh di relung hati Sungguh tak mampu tuk berpindah cinta Mungkin..Ingin bertemu masih adaIngin memeluk masih adaSayang kini tak bisa, kau telah memilihnya Ooo..Mungkin saat hatiku masih sayangsalahku memutus cinta , dan kini ku menyesal Rindu hanya di dalam hatiRindu hanya di dalam hati..Di hati kau tetap terindah..Selalu di hatiListen “Rindu Dalam Hati” on:Spotify: https://lnk.to/RinduDalamHatiVD/spotifyApple Music: https://lnk.to/RinduDalamHatiVD/applemusicYouTube Music: https://lnk.to/RinduDalamHatiVD/youtubemusicJoox: https://lnk.to/RinduDalamHatiVD/jooxLangit Musik: https://lnk.to/RinduDalamHatiVD/langitmusik------------------------------Follow Brisia Jodie: Twitter: https://twitter.com/jodieidol9Facebook: https://www.facebook.com/BrisiaJodieOfficial/Instagram: https://www.instagram.com/brisiajodie96/Youtube: https://lnk.to/BrisiaJodieVD/youtubeManagement/Agency: www.starmedianusantara.com Booking contact: Bangbang +62 85220022144Follow Arsy Widianto: Twitter: https://twitter.com/arsywidiantoFacebook: https://www.facebook.com/arsywidiantoo/Instagram: https://www.instagram.com/arsywidianto/Youtube: https://lnk.to/ArsyWidiantoVD/youtubeA Story Version of Official Music Video by Brisia Jodie & Arsy Widianto performing Rindu Dalam Hati © 2020 PT. Universal Music Indonesia"
"wuM628SWcj4","HOTROOM - Dijerat Hukum, Agar Kau Jera","2020-05-30T14:31:50Z","UCjEz1Z4kKpb5T6HzFw_qlzA","medcom id","25","20.07.06","hotroom metro tv|syahrini|reino barack|video syur mirip syahrini|medcom id|hotman paris","1177484","21606","4217","11363","https://i.ytimg.com/vi/wuM628SWcj4/default.jpg","False","False","HOTROOM - Dijerat Hukum, Agar Kau Jera"
"rzaJRiO2wCc","Stand Up Comedy Online! Ternyata Lucu!","2020-05-30T13:11:14Z","UC0rzsIrAxF4kCsALP6J2EsA","Raditya Dika","22","20.07.06","raditya dika","2250611","168530","1477","7715","https://i.ytimg.com/vi/rzaJRiO2wCc/default.jpg","False","False","Follow juga peserta2 hari ini di Instagram:Rais: @RaissmarssyIlham: @Setyadi_ilhamAndis: @_kepikiranSyukron: @syukrondjamalSastra: @sastra.silalahiFor business inquiries email to: management@radityadika.comInstagram: http://instagram.com/raditya_dika"
"j4qVhOaRBSY","LAY '莲 (Lit)' MV","2020-06-01T02:07:01Z","UCROoY31pgrU66oSzkYdWWmw","LAY","22","20.07.06","LAY|ZHANG YIXING|YIXING|lit|연","5933124","0","0","206359","https://i.ytimg.com/vi/j4qVhOaRBSY/default.jpg","False","True","LAY's the 4th album 莲 (LIT) Part.1 is out now!Listen and download on your favorite platform: https://lay.lnk.to/LIT[Tracklist]01 蓮 (LIT)02 玉 (Jade)03 鷹 (Eagle)04 水 (H2O)05 飛 (Fly)06 靈 (Soul)Follow LAY on Socials:https://twitter.com/layzhanghttps://www.instagram.com/layzhanghttps://www.weibo.com/u/2706896955#LAY #莲 #Lit"
"G63Dsch0sEM","[CHOREOGRAPHY] BTS (방탄소년단) Rehearsal Stage CAM 'Dionysus' @ SY IN SEOUL #2020BTSFESTA","2020-06-02T15:00:10Z","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","10","20.07.06","방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|뷔|정국|JUNGKOOK|진|JIN","4931176","1260583","4348","97356","https://i.ytimg.com/vi/G63Dsch0sEM/default.jpg","False","False","Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com"
"klsAf3VCFcw","HATI-HATI GAMBAR INI BISA BIKIN HP ANDROID ERROR!","2020-06-01T02:00:45Z","UCaPa78XJgS-BrTxsVYHPA6A","Putu Reza","28","20.07.06","[none]","730728","33606","971","7456","https://i.ytimg.com/vi/klsAf3VCFcw/default.jpg","False","False","Jika hp kamu adalah Samsung dengan Android 10, hindari menjadikan gambar ini sebagai wallpaper. Tidak semua terdampak, tapi waspada aja. Link penjelasannya bisa baca di: 1. https://9to5google.com/2020/05/31/android-phone-wallpaper-soft-brick-bug-video/2. https://www.gizdev.com/setting-a-wallpaper-crashing-smartphones-here-is-the-full-story/ File Aslinya: https://drive.google.com/file/d/11rxzYvPcIOh_8GvS4XSC3YtbW3CecE-O/view"
"08gocw8qALQ","EDITOR BERKELAS HAYUKKK DARI KLEAN! NGAKAK PARAH!!!","2020-06-05T12:00:01Z","UC9hkgKUL5fb2LzIROuHDXBg","Yudi Syahputra","24","20.07.06","bang udi|yudi|syahputra|editor|berkelas|#editorberkelasbangudi|free fire|hayuk|bucin|ngakak|kocak|ngakak skuy time|try not to laugh|challenge|taha tawa|meme|lucu|buatan|dari|subscribers|keren","290311","22240","590","1713","https://i.ytimg.com/vi/08gocw8qALQ/default.jpg","False","False","Terima kasih sudah nonton ampe abissorry kalo garing, minimal senyum deh yakkalo lucu baru puas-puasin ketawanya :3dan jangan lupa di share ke temen-temen kalian juga, siapa tau mereka suka ihiw!Subscribe Channel kedua bang udi yuk :https://www.youtube.com/channel/UCYLzs2YsKnR00aLGlCmsBCgbusiness inquiries : bangudibisnis@gmail.comFollow juga akun media sosial gua lainnya.Facebook : https://www.facebook.com/yudisyahputrastream/Instagram : https://www.instagram.com/yudisyah18/Twitter : https://twitter.com/yudisyah18"
"BiMI445fWG8","MASAK UNTUK KAKAK TERCINTA DAN DI REVIEW JUJUR!","2020-06-06T13:01:49Z","UCFuM3BWlLM3YbLjkXBiJ8-A","Jessica Jane","20","20.07.06","JESSICA JANE|JESIKA JANE|24 JAM JESSICA JANE|jess no limit|mukbang samyang|mukbang ayam kfc|mukbang korean|indonesian mukbang|tabi and moochy|anjing jessica jane|tabitabi|prank dead|chef jessica|ericko lim|tanboy kun|paqui one chip challenge|cacing besar alaska|cacing","633789","59918","458","11135","https://i.ytimg.com/vi/BiMI445fWG8/default.jpg","False","False","Social Media:https://www.youtube.com/jessicajane99https://www.instagram.com/jessicajane99https://www.instagram.com/tabiandmoochy/Buat yang mau jadi J Lov kalian bisa langsung subcsribe aja ya :3 !!! Semoga kalian suka sama videonyaa!Share juga ya ke temen-temen kaliann! It really helps me a lot!"
"w3-bpJERFkM","Untuk Adek-adek yang Lulus Tahun 2020 | Catatan Najwa","2020-06-01T11:00:28Z","UCo8h2TY_uBkAVUIc14m_KCA","Najwa Shihab","25","20.07.06","[none]","910463","121471","744","6781","https://i.ytimg.com/vi/w3-bpJERFkM/default.jpg","False","False","Ini enam alasan mengapa adek-adek yang lulus di tahun 2020 adalah angkatan spesial.Mereka yang lulus di tahun 2020 tak jarang diremehkan sebagai Angkatan Corona atau Angkatan Virus karena disederhanakan proses kelulusannya. Faktanya, ada enam alasan yang justru membuat adek-adek yang lulus di tengah pandemi, layak dilabeli Angkatan Emas Indonesia.Di antaranya, banyak perubahan dimulai dari angkatan 2020. Tahan banting, karena 2020 adalah tahun yang penuh tantangan. Alasan lainnya, karena angkatan ini tabah terhadap rindu. Kalau ada julukan lain yang patut untuk lulusan 2020 harusnya Angkatan LDR karena yang punya kekasih, gebetan, pujaan, semua harus terbiasa oleh jarak. #beranimudaberaniberkarya(Narasi)Tonton juga Catatan Najwa eps. [Untuk Adek-adek yang Lulus Tahun 2020] dan episode lainnya di https://www.narasi.tv atau klik link https://bit.ly/3gCPUlcJangan lupa subscribe, tinggalkan komentar dan share.Tonton konten lainnya juga di YouTube Channel:- Narasi http://bit.ly/SubscribeYouTubeNarasi- Narasi Newsroom http://bit.ly/SubscribeNarasiNewsroom- Narasi Entertainment http://bit.ly/SubscribeYTNarasiEntertainment- Narasi Stories http://bit.ly/SubscribeNarasiStories- Narasi Talks http://bit.ly/SubscribeNarasiTalks- Narasi Sports http://bit.ly/SubscribeNarasiSportsJangan lupa subscribe yaa..Follow:https://www.instagram.com/najwashihabhttps://twitter.com/NajwaShihabhttps://www.facebook.com/najwashihabofficial"
"Wx9Xu6MeMZQ","VIDEO Detik-detik Penangkapan Serdadu Eks Trimarta Imbas Surat Terbuka Minta Jokowi Legowo Mundur","2020-05-29T05:12:20Z","UCmxAIW7RDDC88EPk4ry16Kg","Tribunnews.com","25","20.07.06","Tribunnews|tribun video|tribun|Detik-detik Penangkapan Ruslan Buton Imbas Surat Terbuka Minta Jokowi Legowo Mundur|TNI|JOKOWI","2135137","16772","1924","13161","https://i.ytimg.com/vi/Wx9Xu6MeMZQ/default.jpg","False","False","TRIBUN-VIDEO.COM - Panglima Serdadu Eks Trimatra Nusantara Ruslan Buton menulis surat terbuka kepada Presiden Joko Widodo.Salah satu poin isinya adalah meminta orang nomor satu di republik ini mundur dari tahta kepresidenan.Akibat surat terbuka kepada Presiden Joko Widodo (Jokowi) Ruslan Buton, ditangkap polisi pada Kamis (28/5/2020).Dikutip dari Tribunnews.com, Ruslan Buton harus berhadapan dengan hukum setelah video berisi rekaman suaranya viral di media sosial.Dalam suara video tersebut ia meminta Presiden Joko Widodo (Jokowi) legowo untuk mundur di tengah pandemi Covid-19.Pecatan anggota TNI itu ditangkap oleh tim gabungan Satgassus Merah Putih bersama Polda Sulawesi Tenggara, dan Polres Buton pada Kamis (28/5/2020) pukul 10.30 waktu setempat.Kapolda Sultra, Irjen Merdisyam menceritakan kronologis penangkapan Ruslan.Pria itu ditangkap di Jalan Poros, Pasar Wajo Wasuba Dusun Lacupea, Desa Wabula 1, Kecamatan Wabula, Kabupaten Buton, Sulawesi Tenggara.Dalam penangkapan tersebut Ruslan ?sama sekali tidak melawan.Yang bersangkutan kooperatif ketika diamankan, terang Merdisyam saat dikonfirmasi wartawan, Jumat (29/5/2020).Kabid Humas Polda Sultra AKBP Ferry Walintukan menjelaskan ?dalam penangkapan itu, tim menyita sebuah telepon genggam beserta SIM card dan satu kartu tanda penduduk (KTP) milik Ruslan Buton.Dari hasil pemeriksaan awal pelaku mengaku rekaman suara yang meminta Presiden Jokowi mundur itu adalah benar suaranya sendiri.“Rekaman dibuat tanggal 18 Mei 2020, direkam menggunakan barang bukti (telepon genggam) milik pelaku,” singkat Ferry.Diketahui, Ruslan membuat pernyataan terbuka kepada Presiden Joko Widodo dalam bentuk video dan viral di media sosial pada 18 Mei 2020.Ruslan menilai tata kelola berbangsa dan bernegara di tengah pandemi corona sulit diterima oleh akal sehat.Ruslan juga mengkritisi kepemimpinan Jokowi. Menurut Ruslan, solusi terbaik untuk menyelamatkan bangsa Indonesia adalah Jokowi rela mundur dari jabatannya sebagai Presiden. (Tribun-video.com/ Tribunnews)Artikel ini telah tayang di Tribunnews.com dengan judul Detik-detik Penangkapan ?Ruslan Buton, Pecatan TNI yang Minta Jokowi Legowo Mundur, https://www.tribunnews.com/nasional/2020/05/29/detik-detik-penangkapan-ruslan-buton-pecatan-tni-yang-minta-jokowi-legowo-mundur?page=all."
"jGvvTRbEK7k","Yuni Shara BANTU Aurel BUKTIKAN INI Ke Raul Lemos & Krisdayanti?? REAKSI KD Jadi SOROTAN","2020-06-06T14:42:44Z","UCgvLPvKfnaAMieuItiY0FKw","Azec Fote","24","20.07.06","[none]","452740","3972","244","581","https://i.ytimg.com/vi/jGvvTRbEK7k/default.jpg","False","False","Update kabar terkini artis Aurel Hermansyah dan Yuni Shara, kakak Krisdayanti. Sebelumnya, heboh diduga saling sindir antara Aurel Hermansyah dan Raul Lemos. Setelah ramai komentar Aurel ke Krisdayanti saat lebaran Idul Fitri kemarin, Raul Lemos diduga terlibat saling sindir dengan Aurel dan Azriel Hermansyah. Namun, dengan perlakuan ini, Aurel seakan menepis semua ucapan Raul Lemos hingga reaksi tak terduga Krisdayanti jadi sorotan begini..Ashanty dan Anang Hermansyah teman dari Raffi Ahmad, Nagita SlavinaSumber:https://www.wowkeren.com/berita/tampil/00313990.htmlhttps://banjarmasin.tribunnews.com/2020/06/04/ucapan-aurel-pada-yuni-shara-yang-ultah-putri-krisdayanti-anang-hermansyah-selipkan-permintaanhttps://makassar.tribunnews.com/2020/06/05/aurel-perlihatkan-cara-hormati-orangtua-ucap-ini-ke-yuni-shara-kakak-krisdayanti-usai-disindirhttps://www.insertlive.com/hot-gossip/20200605131008-7-144639/suami-dan-anak-anak-perang-status-di-medsos-ini-reaksi-krisdayantihttps://www.insertlive.com/hot-gossip/20200606081320-7-144811/tanggapi-perang-status-anak-suami-reaksi-krisdayanti-disorot-publikhttps://www.insertlive.com/hot-gossip/20200605123111-7-144629/mengingat-lagi-kisah-aurel-azriel-tinggal-di-ruko-utang-rp3-juta-saat-ortu-ceraiSimak selengkapnya di Azec Fote! _______________________________________________________________Thanks for support us_______________________________________________________________Copyright Disclaimer - Under section 107 of the Copyright Act of 1976- Every Video, Audio, Footage, Image etc in this content under terms of Fair Use, Permitted by Copyright Statute.- Every Content in this Channel for purpose such as Education, News Report, interpretation etc."
"Z5b90wW1Jfc","(ENGSUB) [Broken Karaoke] SECRET NUMBER - WHO DIS 시크릿넘버 때문에 편집자 1층으로 추락함 [고장난노래방/ 통통TV]","2020-06-05T10:25:01Z","UCHzW_7Mf8G0JxP4b0LoAd7A","TongTongTv 통통컬처","24","20.07.06","통통TV|통통|TongTongTV|TongTong|연합뉴스|yonhapnews|KPOP|케이팝|통통티비|통통티비 케이팝|한류|Who Dis|SECRET NUMBER|시크릿넘버|SECRET NUMBER WHO DIS|WHO DIS|진희|레아|수담|디타|데니스|JINNY|LEA|SOODAM|DITA|DENISE|시크릿넘버 진희|시크릿넘버 레아|시크릿넘버 수담|시크릿넘버 디타|시크릿넘버 데니스|시크릿넘버 데뷔|SECRET NUMBER JINNY|SECRET NUMBER LEA|SECRET NUMBER SOODAM|SECRET NUMBER DITA|SECRET NUMBER DENISE|koreanidol|idol|kpopidol","199927","20552","59","1299","https://i.ytimg.com/vi/Z5b90wW1Jfc/default.jpg","False","False","#시크릿넘버 #SECRETNUMBER #WHODIS편집하다가 시크릿넘버가 너무 귀여워서 주먹으로 땅을 쳤더니 엘리베이터없이 1층에 도착했잖아요;; 다 틀려도 귀여움으로 간식 가져간 아이돌 who dis?√TongTong Culture is a Korean pop culture channel under Yonhap News Agency. 연합뉴스가 만드는 대중문화 전문채널입니다. 보도자료/취재 요청/출연 문의 (Business inquiries) : syipd@yna.co.kr"
"2nrvuSMkJHM","GUE DISIKSA, NGAMEN, MISKIN DAN HIDUP SULE (INI ILMU GA ADA YG TAU)","2020-06-04T07:36:50Z","UCYk4LJI0Pr6RBDWowMm-KUw","Deddy Corbuzier","24","20.07.06","sule|andre taulani|raffi ahmad|andara|kaya|sukses|mobil|mahal|prank","3936610","192600","1937","27550","https://i.ytimg.com/vi/2nrvuSMkJHM/default.jpg","False","False","#sule #sukses #deddycorbuzier"
"3b8Rf92ce4U","Timses ungkap kebohongan Kekeyi ketika Live di acara TV  kemarin?","2020-06-04T01:30:43Z","UCpqpwbaViy1OIlwTLPEp9NQ","seleb cam","24","20.07.06","Rahmawati Kekeyi Putri Cantikka|Kekeyi|Kekeyi Bukan Boneka|Aku bukan Boneka|Berita terbaru Kekeyi","502115","9079","557","2390","https://i.ytimg.com/vi/3b8Rf92ce4U/default.jpg","False","False","#selebcam #kekeyi #designbaju"
"F6hP24HOqfQ","Lady Gaga, BLACKPINK - SOUR CANDY lyrics (Color Coded)","2020-05-28T11:28:26Z","UCmth4hMyizG-_W9jidBqs_A","Jaeguchi","10","20.07.06","lady gaga|blackpink|sour candy|chromatica|lady gaga blackpink|sour candy lyrics|lady gaga sour candy|blackpink sour candy|blackpink sour candy lyrics|lady gaga sour candy lyrics|lyrics|english|translation|jaeguchi","12251910","516751","16618","27644","https://i.ytimg.com/vi/F6hP24HOqfQ/default.jpg","False","False","All Rights Administered by Interscope• Artist: Lady Gaga, BLACKPINK• Song ♫: Sour Candy• Album: 'CHROMATICA• Released: 2020.05.29............................................................................................................................................................• REQUEST SONG HERE: https://goo.gl/9G5rQx• FOLLOW ME: https://www.facebook.com/jaeguchioffi... ................................................................................• No copyright infringement intended / Don't reuploadBusiness e-mail: jaeguchi.com@gmail.com"
